,Classificacao,Tweet
577,Romance,a fic de milhões a menina pagava terapia pra namorada fazer terapia e cuidar do relacionamento delas a menina traia a namorada com a amiga crente dela plost twist n é fic
578,Romance,quando entrei no ônibus ele passou de bike a gente n se topou quando eu desci do ônibus o menino ja tava na parada ele faz é pedalar viu lkkkkkk e me desejou parabéns e ainda disse “eu falei que ia desejar parabéns” kkkkkkkk gente a fanfic na vida real existe
579,Romance, kkkkkkk ela criou uma fic na mente dela que o brasil amou isso meu deus que menina doida
580,Romance, a fanfic da menina de anos 
581,Romance,sdd de quando minha única preocupação era ler escondida alguma fanfic duvidosa escrita por alguma menina safada de anos
582,Romance,tu tá me falando que ela criou a empresa com anos kkkkkkkk vocês acreditam em muita fic pita que me pariu imagina a menina de anos indo na junta comercial pra abrir pj de microempresa 
583,Romance, tu tá me falando que ela criou a empresa com anos kkkkkkkk vocês acreditam em muita fic pita que me pariu imagina a menina de anos indo na junta comercial pra abrir pj de microempresa
584,Romance,fisicamente impossível ler essa fanfic sem me contorcer o sherlock parecendo uma criança se trocando com um menino de anos vou me jogar eu amo ele
585,Romance,o link tá ai 
586,Romance,jade falando que arthur só falou que não atenderia big fone depois que tocou gente ele falou isso bem antes cada fic que essa menina mantém na cabeça dela é terrível é uma fixação
587,Romance,fanfiqueira completamente feliz depois de ler um romance cafona de época
588,Romance,mano a menina arquivou a fanfic eu não acredito nisso vou xingar na dm
589,Romance,e a fanfic q eu to criando q eu e o crush estaremos juntos no show de humberto gessinger mes que vem
590,Romance, pelo menos da p fanficar a menina que se apaixonou pelo guitarrista
591,Romance, menina e eu “conhecia” a autora antes dela começar essa fic pq né enfim mundinho mcfly brasil e the maine e fiquei tão com o rolo todo eu achava meio infantil a história do tipo imaturidade sabe mas curtia até hj a autora escreve fic de kpop
592,Romance,meu erro foi crescer assistindo fic e agora querer viver um romance igual aqueles
593,Romance, kkkkkkkkkkkkkkkkkk que fic vey mas o menino falou que n queria me dividir c ngm cara chutei todo mundo pra ele postar foto com aquela camisa muito mais perigosa que bala perdida é a mulher traída
594,Romance, as canon que eu leio a maioria até que eh bem condizente com as personalidades as aus que são mais ooc mas eu amo mesmo assim pq eu adoro imaginar eles em outros cenários mas acho que eh costume amg eu leio fic desde menina de basicamente tudo que eu gosto menos de kpop 
595,Romance,essa fic tem hinny harry e remus bem familia harry irmao mais velho de menina e jily domesticos tudo que o jovem moderno ama
596,Romance, já me enxerguei me acho lindo e não vai ser uma menina fanfiqueira de no máximo anos que nem usa foto que vai me fazer pensar o contrário kkkkkkk
597,Romance,eu tô lendo uma fanfic q basicamente a menina perdeu a virgindade por um cara q apostou pra fazer isso e ainda deu risada da cara dela aí ela se relacionou com outro e ainda está apaixonada pelo ex q tirou a virgindade dela ¿¿ ¿ ¿ isso é amor ou burrice 
598,Romance, vamo viver um romance de fic te encontro no rio dia de julho em ipanema às 
599,Romance, ah se quer entretenimento não deveria votar nem na jade nem no arthur se eu quisesse ficar vendo briga todo dia eu assistia a fazenda se é que isso é briga a menina criou uma fanfic historinha de conto de fadas se é pra ver fanfic eu assisto crepúsculo
600,Romance, não menina kkkkkkkkkkk fanfic da mabel
601,Romance,gente eu encontrei o menino q eu gostei no morumbi a fic meo deus
602,Romance, serase vem ai uma fanfic de romance
603,Romance,lembrando que ontem eu descobri que namorei anos com uma menina aí kkkkkkk gente anos mkkkkkk n soube nem fanficar direito 
604,Romance, desculpe sou escritora fanfiqueira arromantica leitora de romance
605,Romance, ta emocionadissima querendo criar fic de heroi vilao e o menino ja falou que ta jogando c a razao milhoes de vezes é sobre isso
606,Romance,essa menina é tão nada a ver né ela insistantemente fala de uma treta com arthur e ele nem ao menos se esforçou pra ser recíproco ela caiu numa fic sinistra gente ela é lida como a jogadora gente que jogada essa menina fez é e 
607,Romance,a jade é aquela menina q tu deu um beijinho só e ela sai falando pra todo mundo q é sua ex pq tiveram um negócio pq só na fanfic dela ela e o arthur tem uma treta kkkkkk
608,Romance,que menina birrenta criou uma fic na cabeça e acha que o cara tem que embarcar na viagem dela meu ovo hein vazaaaaaaaa mimada
609,Romance,vey pelo amor de deus que menina insuportável soberba fanfiqueira
610,Romance,a menina criou uma fic de rivalidade com o arthur pqp 
611,Romance,caralho jade rancorosa p porra ele n vai sair nem fudendo meu deus supera essa fic menina credo
612,Romance,a sjm teve um livro inteiro pra me convencer a gostar da nestha e não conseguiu mas uma menina de anos que escreveu uma fanfic no wattpad conseguiu com capítulos
613,Romance,ler fanfic me faz perceber o quanto posso ser rancorosa pq depois de todas essas cenas q o menino fez eu não daria mais um sorriso pra ele ele poderia falar a coisa mais linda emocionante do mundo eu tqria olhando pra ele com cara de cu melhor aceitar seu castigo
614,Romance,sdds de ler uma fic de s n com o jungkook tal qual uma menina de anos
615,Romance, vão ver a fic dessa menina pobre 
616,Romance,é cada desculpa esfarrapada pra passar o pano pra pobre menina de anos pobre menina é nath negra vitiligo pobre e tem seus traumas por isso se submete a qualquer coisa pra ser aceita mas ela ñ é branquinha olho claro rica e forma casal de fanfic não tem comoção néh 
617,Romance,eu to apx pelo menino da minha faculdade q pega o mesmo onibus q eu serio a fic ja ta criada na minha cabeça
618,Romance, fic e a menina não sabe escrever aparentemente
619,Romance, menina abafa kkkkkk é tanta fic que já tô misturando tudo opa tó salvando a sua 
620,Romance, como tu gosta da jade aii não consigo a menina criou uma fanfic na cabeça kkkkkkkk
621,Romance,encontrei o menino mais bonito dessa cidade e descobri q ele é gay já tava criando a fic toda
622,Romance,quem vai escrever a fic do behrad e astra cuidando da filha da sara e ava pras duas irem num date
623,Romance, triste amigo mas olha meu grupo é composto por uma menina de igreja que lê fanfic escondido uma serelepe uma que que tá sempre puxando e assunto e fala umas bosta de vez em quando uma que só fala de namoro e eu que não sou ninguém fiz amizade com o que jurei destruir 
624,Romance,a menina que fez o fan vs artist com o nct é lindissima eu entendo o haechan encarando ela o video todo e o fato de que ela nao percebeu na hora e ele ter reconhecido ela no show que ela foi depois poderia ser uma fanfic muito da boa 
625,Romance,queria viver um romance adolescente digno de fanfic 
626,Romance,eu tive uma ideia tão boa de dark romance mas quem disse que eu vou escreve uma história fic disso kkkkkkk
627,Romance,meu irmão e eu a gente se completa pq ele vive uns romance foda de fanfic e eu sou praticamente virgem
628,Romance,cadê o link — alo menina da putaria na fic jenlisa manda o link aqui 
629,Romance,o menino perguntou o que eu tava lendo como eu vo explicar que tô lendo fanfic isso n combina c minha personalidade doutora estou em colapso
630,Romance,ah não ele é muito lindo mano quero uma fic com ele aaaaaaaa q menino lindo perfeito maravilhoso sem comentários ele aaaaaa q ódio pq eu nasci assim igual um cururu me matei
631,Romance,ansiosa pra conhecer a menina de anos que ta escrevendo essa fanfic da minha vida no wattpad
632,Romance,mãe tem esse menino que eu conheço e acho que ele tá tentando me cativar mas eu não sei como fazer isso em troc… — bebê se tem uma coisa que eu aprendi com a vida foi que não podemos controlar os sentimentos então não tente fic… 
633,Romance, q fogo no parquinho a menina cria uma fic…e nem peitaaa pra ter briga…hahahahah
634,Romance, menino do céu nem te conto a fanfic
635,Romance,minha fic de romance adolescente ta quase acabando
636,Romance,isso vai parecer uma puta fic mas eu juro que não foi eu tava esperando na fila da panificadora e uma criança simplesmente apertou minha bunda ai ela olha pra mãe e fala essa menina tem uma bunda estranha e a mãe simples caga pra isso eu adoro quando pensam que eu sou 
637,Romance,mano tem uma menina fanfiqueira doida na minha sala encontrei minha best
638,Romance,amanhã entra uma menina nova na minha sala e eu fiquei logo fanficando sobre ela
639,Romance,a menina falando que leu a fic do minho tudo hoje sério
640,Romance, menino deixa de ser chato todo mundo sabe que brasileiro ama uma fic
641,Romance, amiga todo mundo na comunidade em choque porque a fic era real kkkkk menina ngm sabe mas o boy famoso que ela tinha era ele né aguardemos
642,Romance,voltando aos tempos q eu lia fanfic com o google tradutor do lado mas agora to lendo hq em francês pq não encontro pdf traduzido e não tenho dinheiro pra comprar o livro lado bom disso é q to reconhecendo palavras só na intuição
643,Romance,quero ler uma fic romance de epoca dos yoonmim piq tessa dare sarah maclean e tal
644,Romance,eu preciso urgentemente viver um romance de fanfic cara
645,Romance,o menino me viu dançando com e perguntou se eu tava solteiro e eu disse que sim e rolou um negocinho dai me segue no twitter e me vê assumindo a fic com e agora com porém eu juro que apesar de tudo eu continuo solteiro viu
646,Romance,já acordo com vó fazendo um fic minha com um menino q eu nem conheço direito kkkkkkkk
647,Romance, vamo nós lá vamos por favor nunca pedi nada quero tirar uma foto do copo e postar escrito e um monte de coisa por favor eu quero me sentir igual uma menina de fanfic que é diferente de todo mundo com cabelo ruivo olhos azuis que sabe ler e nerd ignorada por todos
648,Romance,mano q doideira descobri seguia a menina da facu no wattpad há vários anos kkll como assim li até fic da menina
649,Romance,eu minto quando falo que gosto de fanfic sem romance eu necessito do amor do romance de shikatema mono is my passion
650,Romance,o final do video me lembrou da menina que escrevia fanfic bem popular de um shipp do exo ai descobriram que ela era homofóbica e no final de todo exposed ela meteu sem um pingo de vergonha na cara ordinária dela que escrevia só por fetiche não por apoiar 
651,Romance,minha fanfic preferida atualizou nossa senhora aquela menina se supera
652,Romance, de um lado temos uma jogadora mais burra que uma porta vive dando murro em faca e não aprende do outro lado temos o pãozinho mais fiel do brasil aquele que não dá enredo pra menina soberba que criou toda uma fic sobre uma rivalidade que n existe
653,Romance, eu sei que elas se amam mas eu vou fanficar romance não tá tudo bem não
654,Romance, claro q sim né inclusive imagine se a menina da fila tbm ficou ein daria uma boa fic
655,Romance,a menina criou uma fic foi desmascarada e tentou disfarçar mas a internet não perdoa 
656,Romance, não eu juro esse eh aquele menino da fanfic com o amigo né eles tavam lendo em voz alta
657,Romance, amiga sou eu nao é uma fic duma menina q eu sigo
658,Romance,essa menina viaja tanto kkkkkkkkkkkk a fanfic de centavos 
659,Romance, nao acreditem eh fake ela literalmente tá ameaçando a gente pra casar ela com uma mina que a gente nem conhece no the sims quando a gente tá criando toda uma fanfic romance policial enemies to lovers com q caitlyn kiramann
660,Romance,quem vai me indicar um fic beward bem leve cheia de romance e putaria preciso preparar meu coração para a att de afterglow que vem aí
661,Romance,eu passaria horas conversando sobre st teorias e plots pra fanfic que não fossem necessariamente romance 
662,Romance,meu deus eu encontrei o menino mais lindo da vida porém estou mto triste ele nao seguiu a fanfic perfeita q eu tinha criado na minha cabeça então menino de cabelo comprido q estava no maeda dia estou deixando marcado aqui minha insatisfação com o desvio de roteiro obgda
663,Romance, a menina criou a fic e acredita
664,Romance, os riquinhos se defendem coragem de que menina criou uma fic do artur do nada 
665,Romance, mentira eu te falei que tinha trocado ideia com o menino uma vez e vc falou que a fanfic já tava pronta
666,Romance, minha fanfic está no auge da ilusão hojee mamis dá uma menina pra lalo 
667,Romance, cade a fanfic lulu a menina q pediu pra pedir kkkk
668,Romance,como sou brasileira e não desisto nunca não aceito que o yijin possa ter morrido ou que não esteja com a na heedo no futuro então vou sim fanficar essa menina bateu a cabeça e esqueceu o nome e o rosto do pai é isto dane se se não faz sentido vai fazer porque me agrada 
669,Romance,queria muito ter um romance e viver um drama de fanfic
670,Romance,o povo tudo comprando a fic da menina rica e soberba quero ver a cara depois quando ela sair e o arthur voltar 
671,Romance,tenho mais ou menos dois meses pra terminar esse capítulo de fanfic mas já tô tendo em mente que em março eu não termino por causa das provas e em abril o menino que eu gosto talvez venha passar uns dias aqui na minha cidade então tô até vendo quando vou terminar sá porr
672,Romance, laís não vota nele…vcs criam cada fic pra chamar mais hater na menina tá feio isso ein
673,Romance,errado ele nao ta a menina criou uma fic na cabeça dela em que são inimigos 
674,Romance,ja to com quase anos nas costas mulher adulta mas me mostre essas duas q eu volto a ser uma menina de anos lendo fic lesbica taeny 
675,Romance,gente eu sou mt fanfiqueira também e li uma história perfeita aqui acabei em um dia amo romance com mafiosos ainda mais quando eles são fofos e valorizam a mulher 
676,Romance,eu fazendo fanfic com o menino q me seguiu no insta meu deus pq eu so assim
677,Romance,eu amo que qnd eu começo a ficar com alguém a iza cria a maior fic e em semana começa a odiar o menino a troco de nada é isso acontece com todos
678,Romance,gente a força do tt é incrível eu achei o pai da valentina e do enzo ops o menino de ontem torçam pela minha fic
679,Romance,uma curiosidade aqui dessa autora fanfiqueira vocês leriam uma fanfic eslodrigo em forma de romance de época 
680,Romance,precisa para de ser gay clara urgentemente vc não pode ver uma menina bonita na rua e já querer fanficar
681,Romance,socorro estou em um restaurante e estava lendo uma fanfic rodette no wattpad e do nada chegou uma menina perguntando qual fic eu estava lendo eu tava com a maior cara de boba lendo kkkk fiquei com vergonha de dizer aí indiquei uma aleatória que nunca nem li 
682,Romance,juro vei essa menina eh completamente paranoica fanfiqueira 
683,Romance, pornô menina que se rebaixa e passa vergonha por macho de beleza duvidosa é bem fanfic mesmo mas na minha humilde opinião fanfic ruim
684,Romance,e o que o arthur faz a não ser pensar em fanfic kkk nem no monstro o cara colocou a menina 
685,Romance,atualização da minha fanfic ele realmente me ver como um parça estou fadada a ter crush que acham que eu sou um macho
686,Romance,nem sigo a menina mas a vida dela é uma fanfic eu acompanhei tudo pela tml inclusive queria viver essa fic
687,Romance,ele assim lembra muito o menino que eu conheci e fiquei em e encontrei recentemente saindo do prédio onde ele trabalha na paulista sim quase uma fic que eu vivi saudades 
688,Romance,acho que vou assistir aquele filme que parece fic que a menina tanto disse pra mim
689,Romance,absolutamente porra nenhuma essa menina criou uma fic de perseguição na cabeça dela 
690,Romance,kkk tô nervoso que o e o movimentaram uma parte do tt e do tiktok permitindo o fans criar uma fic de casal kkk até chegar nos peixe grande que trouxeram o lucas lá de lisboa e proporcionou um date pra eles pra eles irem no date e nunca dar satisfação
691,Romance, tavam fazendo fanfic de mpreg aí a menina me deu block porque eu reclamei sisnsjs
692,Romance,a cara dela quando o pa desfaz a fic dela kkkkkk muito mimada essa menina 
693,Romance,oi seguidores estou no mundo da fanfics há dez anos porém em eu participei do meu primeiro fest sendo ele o e gostaria que me dessem uma oportunidade a fanfic é muito fofa cheia de superação e romance lt vocês vão amar 
694,Romance,intercalando entre uma fanfic de mil palavras e orientalismo de edward w said pra ver se eu encontro equilíbrio
695,Romance, menina onde vc estava vendo esse bbb bicha deixa de fanfic
696,Romance,e o cara que escolheram botar nesse negócio que descobri que é adaptação de fanfic do harry styles nem é bonito ou se parece com ele sério esses romance adolescente de hoje em dia que coisa bem triste
697,Romance, essa menina e doida não sou fã do arthur mas ela cria cada fic só pq ela não parabenizou ela 
698,Romance, ain pq ela têm coragem não meu anjo bancando a fada sensata ela têm perseguição ela só vota em pessoa na casa não têm conversa não têm explicação criou uma fanfic inteira na cabeça dela e agora só vota no pq a pobre menina rica não dá segundas chances 
699,Romance, uma menina fez um tweet falando da fic de j dizer que não tá beijando ninguém e aí chegou os lacradores de sempre e tão dizendo que não acreditam na fala de juliette 
700,Romance, uma menina do jadre fez uma fic dizendo que a juliette declarou torcida pra jade e que em of a juliette sempre foi jadre coisa que nunca aconteceu e nem vai juliette sabe do poder da suas palavras isso irritou muito os cactos
701,Romance, e mas vou criar a fic de que são almas gêmeas que ainda não se conheceram mas quando forem maiores de idade terão um lindo romance
702,Romance,que odioo pq q fui crescer assistindo e lendo fanfic de romance q o cara eh um fudido agressivo e possessivo e a mina eh a virgem diferente de todas as outras q ele já conheceu
703,Romance, essa menina não tá bem não é possível criar uma fic dessa e acreditar fielmente nela por tanto tempo
704,Romance,todo dia essa menina inventa uma fic diferente
705,Romance,essa menina foi sempre fanfiqueira kkkkkkk 
706,Romance,que visão foi essa a menina criou toda uma fic baseada no cancelamento do arthur aqui fora e se lascou acho é pouco se ela sair 
707,Romance,tô lendo uma romance daqueles jkk deve ser uma short fic eu acho é tão gostosinho voltar a ler msm q uma fanfic rápida queria voltar tbm a escrever uns shorts sem ficar exigindo q tudo saia perfeito
708,Romance,mano hj eu tive pesadelo q tavam dropando o dominic pela fic da menina de anos to tendo demonios
709,Romance, menino por deuus serio é a primeira fic onde o casal se gosta de cara sem pinning e os dois so sofrendoooooooooo aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
710,Romance,ainda existe fic de traficante e menina mocinha engravida dele e tal achei que isso já tinha parado
711,Romance, fonte vozes na cabeça da jade hahahahaha muita fanfic na cabeça dessa menina kkkk
712,Romance, menina a fanfic que eu quero escrever agora por causa disso 
713,Romance, para de ler fanfic menina kkkkk
714,Romance,me aventurando ontem pelo e eu encontro uma fic onde o madara ressucita todos os seus descendentes para fins pornográficos e outra onde o madara era visto praticamente como um maníaco por sexo tanto q ele do tobirama na frente do hashirama o pesadelo existe 
715,Romance,essa menina é completamente doida das ideia deve ter lido mta fanfic p montar tanta narrativa que nao existe 
716,Romance,voltei pra dizer que do nada um menino que é a mistura exata de timothée chalamet com o batman emo do robert me seguiu ontem no instagr m já comecei a fanficar uma história de amor 
717,Romance,not me é cheio de plot twist não dá pra confiar em ninguém além da gangue tenho minhas dúvidas sobre o dan a queda vai ser grande se ele não for esse bom menino que todos criaram assim como criaram a fic de gram e black sorry mas não dá pra confiar 
718,Romance, queria uma fic que fizesse snowdrop ser um dorama bem boiolinha e com um romance bem água com açúcar 
719,Romance,ok a menina da academia deu detalhes demais pra ser fic
720,Romance, pior que nem tô sendo sincero vc n é burro só quando fala de um certo anime de romance e sobre fanfic de aot
721,Romance,ler fanfic me fez criar uma ideia de romance que eu sei que nunca vai me ocorrer e eu fico triste com isso
722,Romance, chorey q essa menina é uma vadia fanfiqueira
723,Romance, lembro como se fosse ontem do momento em q vc abriu a porta e eu sem conseguir disfarçar travei pensando nossa q mulherão kkkk a fic eh boa mas o date real foi muito melhor 
724,Romance, exatamente povo endeusando a menina chata pra cacete ela q criou essa fanfic pra garantir semanas de sobrevivência no jogo que rivalidade ele tá cagando pra ela 
725,Romance,ai que preguiça desse embate que criaram jadexarthur pura fanfic pra não flopar a edição a menina é uma chata mimada o menino é um bonitinho mas ordinário tirem logo um dos dois de preferência a entojo senão eles acham que são o último oreo do pacote 
726,Romance,eu criei super a fanfic na minha cabeça enquanto acompanhava esse encontro pelo insta de que eles tiveram um casooo muy quiente 
727,Romance,claro q eu preferiria se fosse um livro grande de romance cliche emisue tipo essas fic q eu leio mas ate entao isso nao existe ent ne
728,Romance,acho mo role errado essa história de que hunter schafer e jacob elordi meio q trataram por conta do romance dele c zendaya muita cara de fanfic do ensino médio masss still don’t know my name ne nunca se sabe
729,Romance, oia as fanfic do menino
730,Romance,eu estou lendo uma fanfic aonde fico do tempo pensando nossa que menina otária ih se liga hein e nos outros reconhecendo o quão parecida com ela sou
731,Romance, bom que eles te salvaram eu ontem dormi ouvindo taylor e pensando meus pensamentos pensantes menina minha mente produziu uma fic maravilhosa 
732,Romance,não mas eu dormindo nos braços dele pós sexo pizza assistindo flash foi o auge do date do meu ano pena q eu sou tão fdp q mesmo rolando tudo isso ainda escuto não apx por vc ok nem eu sou apx por vc mas pq isso ainda dói ai ai a fic da romântica é maluca véi
733,Romance, e a rainha da fanfic ataca novamente ele processou a menina pois ela o acusou de estupro sem nada conseguir provar ele é um bosta de um escroto mas usar fanfic tb não ajuda 
734,Romance,eu esqueci qem era towa haiji nome eu sabia qm era pelo design estou puto agora pq no tinha fic dele e do meu menino taka estou em prabtoa como podem odiar tanto ele a ponto de fazer isso meu deus do céu oq dez pra vocws danganfas
735,Romance,o suposto falo do dylan na festa dela me fez lembrar da fic dos dois em um encontro tempos atrás 
736,Romance, menina cadé nos episódios da fic estou esperando 
737,Romance,“um encontro com harry styles eu tô vivendo uma fanfic ” as vezes eu acho que o louis esquece que namoramos e temos uma filha juntos juro 
738,Romance,gente eu amei esse big fone arthur ignorando total essa fic de rivalidade que a jade criou para aparecer no jogo aí ela atende o bigfone e e puxa ele para disputar o paredão com ela kkkk e ele responde de boa kkkkk gente parece comédia essa menina não desiste nunca 
739,Romance,fiquei a madrugada toda ledo fanfic agora tô na bad pq nunca vou conseguir um menino igual o felipe da fanfic
740,Romance, o arthur pipocou onde a diferença é que o arthur não da o show que ela quer menina loca fez uma fanfic na cabeça dela e levou pro coração
741,Romance,vcs precisam confiar mais em mim sempre disse q a moonbyul era fanfiqueira e tinh sido uma criança menina moleque que jogava bola na rua e perdia tampao de dedo ces acham q eu to fanficando mas eu conheço minha namorada
742,Romance, maior fic que inventaram foi que o pyong saiu por ser soberbo o cara era o favorito qté uma mula sabe que ele perdeu o favoritismo pelo episódio do assédio com a menina quando tava bêbada e isso foi o que mais pesou pra saída dele 
743,Romance,mermao era pra eu estar dormindo mas eu e karine entramos numas conversas sobre doenças mentais romance fanfic amores livro conexão pronto não paramos mais
744,Romance,produção do vocês mexeram com a fanfiqueira que habita em mim maldade date com o sebastian stan logo no começo do filme é pra matar qualquer pessoa 
745,Romance,minha irmã criando fic de que eu vou namorar com o menino da academia quando eu for pra natal kkkkkkkkkkkkkk
746,Romance, a menina da fanfic
747,Romance,tenho certeza que a minha vida é uma fanfic escrita por uma menina de anos
748,Romance,eu ate tento pensar sem minha cabeça de fanfiqueira mas mesmo assim ainda não encontro respostas 
749,Romance,meus tweets agora vão ser só sobre essa fic msm pq só agora q fui descobrir q amo dark romance
750,Romance,alguém me diz que a vic de angelis e a willow smith estão vivendo um romance eu preciso alimentar essa fic na minha cabeça
751,Romance,esse menino tira umas fic da cabeça dele e vive espalhando fake news da carreira da ariana kkkkk 
752,Romance,tem um menino na minha sala que ele é idêntico ao meu amigo gay eles dariam tão certo queria que essa fanfic virasse realidade
753,Romance,a personalidade da menina é chorar lendo fic chorar lendo livro chorar vendo série chorar vendo filme e chorar por edit no tiktok e querer fazer fic autocrítica
754,Romance, menina nunca peguei a manha mas acho que tem um nunca gostei do site leio fanfic só aí prefiro os outros k
755,Romance,esquece o sexo esquece o romance eu vou fazer fic do top lonely tomando conta do c texx e ninguém me
756,Romance,eu crio toda uma fanfic aleatória com meu crush que nem lembra mais da minha existência
757,Romance,um menino a cara do gabriel neves sentou do meu lado e eu já criei nossa fic completa com muitas idas de casal ao estádio tô apaixonado
758,Romance, não curto aquelas fic muito clichê sabe tipo colegial eu gosto de uma coisa tipo amor proibido sequestro bandidagem e elas bem patroas e também prefiro quando elas já são adultas não gosto mto de romance adolescente
759,Romance,amo que essa menina aqui inventa fic em troca de like aí depois toma lacrada e tranca a conta 
760,Romance,tava aqui lendo minha fanfic de romance e chegou numa parte em q uma pessoa mentiu pra amiga pra destruir a amizade dela com a outra juro isso me deu um flashback mt forte de um dia na escola q falaram pra minha melhor amiga q eu tava falando mal dela pelas costas 
761,Romance, isso p mim é claramente uma frase de um enemy to lovers de uma fic de romance barato
762,Romance, fic a menina até apagou o tuite
763,Romance, mais uma fic nas costas do nosso menino adm assim não aguento 
764,Romance,vc acho q é a única menina do fandom do lado q eu tenho realmente contato é muito maneira kkkk tu é mt parceira e sinto q posso falar oq quiser ctg até m sobre nossas favs kkk obrigada pela ajuda na fic kkk quero te ver em ba visse 
765,Romance, dava uma boa história de romance ou uma fanfic hahahaha
766,Romance,me apaixonei em off pela menina que esbarrei e achei que ia me bater cadê a fanfic
767,Romance,acabei de conhecer um menino com a mesma personalidade que eu e percebi que namorar com ele seria maravilhoso então criei uma fic e agora estou chorando porque nunca será real
768,Romance,acho que essa menina inventa é fanfic da vida dela viu
769,Romance,tinha um menino tão lindo no ponto agora mds queria que ele tivesse pegado o mesmo ônibus que eu pra sentarmos no mesmo banco e viver uma fic mas o bus dele chegou e estragou todos os meus sonhos
770,Romance,esperando o grande dia em q irei todo diferentão num show dos meus favs e assim irei me destacar entre fãs aí meu utt vai me notar e pensar q pessoa interessante e ele vai chorar pro staff permitir minha entrada no camarim e iremos viver nosso romance estilo fanfic
771,Romance,não percam nova confições de uma menina adolescente 
772,Romance,gente a própria fic de romance 
773,Romance, menina acho que todo mundo passou por isso de achar que era fic da rafa kkkkkkkkkk isso que dar ser uma palhaçona
774,Romance,toda vez que esse menino vem na minha casa eu me divirto que ele achou que viveria uma fanfic comigo
775,Romance,o dia q a menina falou que fanfic larry era forma de apoio pra eles kkkkkk 
776,Romance,as vezes eu penso no meu crush d academia e na mesma proporção que eu queria pegar ele eu fico pensando óbvio q ele não me vê assim óbvio q ele não me pegaria eu sou patética ele nem sabe meu nome como eu uma mulher adulta fico fazendo fanfic com um cara real enfim
777,Romance,uma menina aqui de uns anos muito inteligente por sinal engatou uma conversa comigo sobre naruto e agora ela n para de falar sobre e ela comentou sobre fanfic hot e a minha cara tipo mona haha
778,Romance,ele tá mais do que certo a menina é cismada com ele de graça imagina se ele a coloca nessas coisas ela vai criar uma fanfic gigantes com as amiguinhas 
779,Romance, já vi muita gente comentando onde encontro amg pq nunca fui atrás de ler fic gringa e sou totalmente perdida 
780,Romance,nem metade da fic e o casal já tá junto não tem ngm contra eles sem ex obsessivo ou a autora vai tirar um drama do nada ou vão ser capítulos de romance água com açúcar
781,Romance,criei toda uma fic com um menino que nem gosto tanto por pura carência
782,Romance,acho bizarro como essa menina constrói o jogo ao redor de uma fic
783,Romance, so cabresteiro do paozinho acredita na fic que ele enfrenta a jade o maluco morre de medo da menina kkkkkkkk
784,Romance, e assim se iniciou um romance a fanfiqueira 
785,Romance, inimiga direta onde a menina colocou ele no paredão vezes por puro comodismo criou toda uma fanfic na cabeça onde eles são rivais todo o jogo dela é em volta dele só aparece na edição pra se denominar inimiga dele por favor né
786,Romance,menino essa larissa é a maior fanfic que eu já vi ahahahaa ela cria muitooo
787,Romance,estava batendo boca com uma menina o nos comentários de uma fic a gata tem cada comentário chato aí descobri que a bonita tem anos parei de responder não bato boca com criança
788,Romance,brincadeira eu tô amando demais essa fic e eu sinto como se estivesse assistindo a série a menina escreve mt bem mt boa de vdd
789,Romance, amiga isso eh fic aquele menino eh mais boiola q tudo
790,Romance,acabei de achar uma fic wangxian como peraltiago na cena do encontro falso nunca fui triste
791,Romance,vi o menino fofo que encontrei na rua esses dias no meu prédio e ele tava com uma camiseta da faculdade tô fanfiqueira já
792,Romance, divulgação fanfic ᨘ۫ mister morgan by exoaslife › personagens principais joshua e peter › gênero literário alta fantasia boys love romance contemporâneo » concluído não abra o tweet para saber mais 
793,Romance, ler fanfic pra ver o romance que nao tem nos livros
794,Romance, no meu caso o menino q eu gosto acabou de me mandar mensagem perguntando se eu já assisti uncharted minha mente fanfiqueira já pensou q ele vai me convidar ksbsksbdkdn
795,Romance,menino bonito do meu curso apareceu do nada no metrô e ajudou papai o que é isto uma fanfic 
796,Romance,victor hugo inventava fic na cabeça agora o viny eu fico com do pq o eliezer que fica se atirando e atiçando o menino e o povo aqui fora julga o viny e nao ele 
797,Romance,okay estou com crush nas autoras da fic pqp maravilhosas fofas gente atenciosa me deixa assim 
798,Romance,na minha cabeça elas tão vivendo um grande romance em paris tipo fic bem melosa 
799,Romance,o eli avisou que não queria romance a natalia criou expectativas onde não existia em vários momentos vi nat falando mal da lina e da jessi essa aliança delas é uma fic se elas querem pegar o eli qual problema gente quanto mimimi 
800,Romance,me deixem em paz no meu delírio sei que o autor possivelmente nem cogita o romance mas podemos fanficar né mores 
801,Romance,nn aguento mas ler fanfic só queria um romance de vdd
802,Romance, isso eh fic dessazinha menina
803,Romance, gente essa troca de olhares tá dizendo muita coisa tem romance no ar criei uma fic aqui hahahhahahha
804,Romance, só o vinny gay novinho enxerga a brexa esperança que o eli deposita nele os heteros não estão prontos pra essa conversa e a naty tá fanficando um romance pq o eli não tem coragem de se posicionar e dizer nao quero namorar você a vdd dói mas tem que ser dita 
805,Romance,tantas músicas boas de romance proibido que eu queria ter um vius sei lá uma coisa escondida com um agente secreto ou uma princesa que tem que assinar cláusula etaaaa a fanfiqueira em mim chora
806,Romance,sempre quis viver a fic de receber o telefone do balconista do starbucks no copo mas vivi a versão br q é receber o telefone do menino da barraca de feijão temperos da feira na notinha fiscal
