,Classificacao,Tweet
472,Romance,passo mal com os fatos kkkk gente pelo amor nada difere vcs dessas pessoas além de um número no perfil do twitter depois de tanto exposed de menina inventando fanfic pra se sentir melhor do que vcs e vcs realmente acreditam que são diferentes delas 
473,Romance,eu tô morrendo com kpopper fanficando esse negócio da yuna e do jay comendo no mesmo lugar kkkk pode nem mais comer em paz o pior disso tudo é q ontem foi de março e quem tá sofrendo hate é ela deixem minha menina em paz tomem vergonha na cara e vão trabalhar bg stan
474,Romance,e a menina que vai na mesma van que eu que tava lendo uma fanfic com o meu nome detalhe que meu nome não é pouco comum 
475,Romance,jay indo a um date com a yuna a fic de milhões ou nao 
476,Romance,comecei uma fic esses dias achando que era sobre romance fantasia algo bem leve pra me distrair kkkkk acabou que a fic é de terror suspense nunca pensei que ia ficar com tanto medo lendo uma fic na vida
477,Romance,quero viver um romance estilo fanfic i agr 
478,Romance,e a fic que esse menino criou que ódio
479,Romance,passar a tarde lendo fanfic de romance e me iludindo com relacionamentos que eu não tenho 
480,Romance, se o menino que vendia bala de coco vegana com camisa do caetano tivesse ensinado o turista racista o mlk tem de ser neguin né a pagar pelo pix e pedir uma gorjeta pra cuidar dos cachorros que ele adota seria uma fanfic 
481,Romance,quando vou p escola tem um menino tao bonitinho indo pro anchieta… ja imaginei fic diferente com ele 
482,Romance, a era fanfiqueira vem aí mas como eu vou partir de um drama eu já chorei só de imaginar menina já mais ou menos estruturei a história só falta escrever hihihi
483,Romance,a professora pediu pra escrever uma narrativa e a menina começou a falar do jimin na faculdade tipo bem coisa de fanfic xksnsksms me rachei e segurei a risada
484,Romance,na fanfic da minha cabeça na verdade o arthur desenvolveu um super crush nela pq ela odiava ele e ele gosta de apanhar de mulher 
485,Romance, se eu te fala q o jacob criou esse “romance” tudo na cabeça dele e que nunca existiu chance dos dois ficarem juntos pq ela sempre gosto do ed sem conta q tem a teoria da bella ter criado a fic toda na cabeça dela né
486,Romance,a menina da fanfic do tiro trabalha na academia que malho
487,Romance,resolvi ler através da minha janela pq precisava de um romance clichê bem fanfic esse literalmente e ja to ja metade li páginas ontemkkkkkkkkkk
488,Romance,a menina dessa fanfic botou tw de mommy issues eu deliberadamente ignorei e agr nunca mais serei feliz sabendo que minha mãe se comporta exatamente como a cassandra e eu não tenho a love chain da caitlyn pra me sustentar em bh 
489,Romance,amiga da jade dizendo que ela saiu por ter peitado o arthur não amor ela saiu porque além de soberba é fanfiqueira criou uma roxa do útero dela e não fez nem cócegas na imagem do arthur se queimou sozinha porém seguirá milionária e privilegiada 
490,Romance, fanfic gabimartins no encontro
491,Romance,isso seria umas menos vergomhoso se fosse fanfic d putaria sexo mas nao era d romance
492,Romance,ontem eu tava dentro do ônibus da escola aí um menino veio e fez um coração pra mim pelo lado de fora do ônibus ai dps ele olhou pros amigos dele e deu uma risadinha eu nunca nem falei com o menino eu fiquei tipo moço para que eu sou fanfiqueira eu acho q foi me zuando 
493,Romance,odeio a obsessão de americanas de fanfic e romance na com legging quem usa legging todo dia qual o preconceito das estadunidenses com calça jeans yoga pants é meu cu filha
494,Romance, fanfic gabimartins no encontro
495,Romance, fanfic gabimartins no encontro
496,Romance,vamos de isso ou aquilo comentem disney x terror desenho x gibi livro x fanfic netflix x amazon spotify x deezer filme x novela dublado x legendado marvel x dc dêem rt e usem a tag gabimartins no encontro
497,Romance,toda aula esse menino tem uma fic sobre a vida dele que se encaixe no assunto do dia vou te contar viu
498,Romance,hahaha cara ta muito engraçado essa rixa entre o menino ney e o xolo é muito fic mas é engraçado só de pensar
499,Romance, pior isso vão continuar com essa fic de um romance que a própria já disse q foi só lá dentro se emocionam muito kkkkkkkk
500,Romance,eu sou muito emocionada eu to conversando com um menino aqui e ele me vira e fala que saiu mais cedo da aula pq tava com dor de cabeça e eu tô como com dor de cabeça tbm aí a fanfiqueira já fica doida kkkkkkk
501,Romance, falso pq nem xinguei o menino que ta inventando fanfic ai
502,Romance,eu amo o pq la eu nunca passo fome pode ser o shipp mais impensado que for que eu procure la sempre tem alguma coisinha eu morro procurando fic nos sites app br e as vezes ñ encontro ai entro no e encontro mais de do shipp impensado que meu cérebro quer por que quer
503,Romance,ai gente o date a fanfic do casal q lindo 
504,Romance, fanfic de comédia com vergonha alheia conta porque romance é uma coisa inexistente na minha vida
505,Romance, da manhã e eu indo pesquisar a idade de léo picon no google pra ver se dá pra fanficar um romance entre eu e ele depois de vê lo nos vídeos da rede bbb e achar gato kkkkkk
506,Romance,passo mal com essa glr q não sabe separar fanfic com vida real não concordo com o discurso da menina mas vc tem q entender q tudo só são personagens e não uma retratação da vida do harry ninguém tá sexualizando ninguém descansa militante 
507,Romance,e eu não achei o menino que eu me apaixonei dia de janeiro no capone foi uma fic tão foda
508,Romance,fic boa com a saída do reality a pobre menina rica entra em crise existencial e desparece da vida pública depois de anos é encontrada tocando uma fazenda de cogumelos no sul asiático casada com um taiwanês com seis filhos e oito netos
509,Romance,a menina da fic que eu tô lendo não é fã do bruins não né mat this could be us but you’re playing
510,Romance,tava na pracinha da asces prestando atenção na conversa dos outros e a menina solta uma fanfic do crlh que na real jade e arthur eram amantes e a rivalidade era p disfarçar o caso deles… e faz mais sentido do q os motivos p rivalidade da realidade 
511,Romance, criou uma fic na cabeça dela kkkkkkkkkk menina maluca
512,Romance,a eslovênia sonhando com uma menina chorando num quarto a bicha sonhando com espírito e criando fanfic de paredão falso
513,Romance, porquê a menina tinha visto e achava q eu tinha alguma coisa com ele e sim gente eu mandei mensagem para a menina dizendo q eramos só amigos isso doeu tanto em mim eu de vdd achava q todas as coisas q eu tinha falado a ele ele teria levado a serio mas não tudo era fanfic 
514,Romance,eu sem querer coloquei dancing in the dark como trilha de fanfic c meninozim bonito da escola agora qnd ouço lembro dele mas era só fogo no rabo ñ era crush q ódio
515,Romance,mas é fanfiqueira a menina rafaella
516,Romance, menina nem te conto esse carnaval teve história até depois do carnaval eu tenho uma histórias que parece de filme fanfic série parece que é até mentira kkkkkkkkk
517,Romance,irei dormir mas antes quero falar a fic lais sumiu e pedro tbm e quando acontece isso vcs já sabem né enfim encontro vcs amanhã com a foto da lais no aeroporto boa noite
518,Romance,o curioso caso do menino que cria fanfic com pessoas que nunca lhe deram oi
519,Romance,essa fic que inventaram que ela movimentava o jogo é mt boa sendo que a menina literalmente só falava pelas costas
520,Romance,n sei na cabeça de quem q esse paredão tava como o da manu e prior a porcentagem eh a prova disso só essa mina chata q tava criando fic e focando só no menino q n fez nada p ela
521,Romance,nada me tira da cabeça que jade tem um crush no arthur enfim a fic
522,Romance,estou profundamente decepcionado por não ter visto nenhuma fanfic ou desenho do arthur e da jade mantendo um romance secreto
523,Romance, maquiagem cabelo vermelho fanfic de jikook maju trindade e aquela menina q eu não lembro agora da série de shadowhunters
524,Romance,a menina hoje na faculdade começou a falar espontaneamente sobre fanfic de anime pra mim hoje mas ela também usava um colar coleira então 
525,Romance, uai cara eu ja tirei minhas conclusões q o bakugou n ama o deku e é isso kkkkkkkkkkk foi isso q eu falei pro menino ali em cima q é só fic da cabeça dele o bakugou amar o deku pq ele não ama de fato gostar perdoar≠amar
526,Romance,ocupada lendo fic de romance da menina que se envolve com o dono do morro
527,Romance, e nem é fic dozinha vivem perturbando a menina com comparações ridículas 
528,Romance, amiga é fic ela copiou daquele menino que sempre faz umas fic aqui no tt kkkkkkkkkk
529,Romance, vc ja ta criando fic com o ohm brasileiro eh menina
530,Romance,eu vou fazer a menina da minha outra fic brasileira e carioca quem apoia 
531,Romance, em fanfic de romance do wattpad também
532,Romance, menina comecei hoje na vdd mas não quis compartilhar por achar old postar fanfic kkkkkk
533,Romance, pois é menina eu tô fanficando um tanto de desgraceira dentro desse plot mas ao mesmo tempo a mão na consciência pesa pq a naz não deixa yaman sofrer 
534,Romance, tirando terceiro travesseiro e fanfic acho que nunca li nenhum romance lgbtqia preciso urgentemente me atualizar
535,Romance, falando pela camila que foi quem eu mais consegui ver de perto… eu vi mt que claramente não era virando hater da camila tem uma menina que a gente participava do mesmo grupo vivia falando de camren e fic ai naquele dia do fallon ela era uma das pessoas jogando hate
536,Romance,tô apaixonada no menino que trabalha na l’oréal e não faço ideia de como fazer pra chegar nele kkk hoje almoçamos no mesmo restaurante e fiquei tipo oi vamo mais uma fic pra conta ai ai 
537,Romance,simplesmente vivendo uma fanfic de wattpad pois estou ignorando mensagem de um estadunidense que me chamou pra sair tenho um date com um turco essa semana e to aqui triste com crush num alemão comprometido que ta indo embora na sexta
538,Romance, vc tem crush em todo mundo nao é criterio e se vc tinha era so pq gostava das fanfic não por mim 
539,Romance,ta é pensando muito nesse cancelamento que a jade tá sofrendo que nem perdeu seguidor ne teve a carreira correndo risco jade vai sair do bbb e vai bombar gente o tanto de proposta que essa menina vai ter ta em outro nível essa fic que ela ta cancelada já deu
540,Romance, com ctza propaganda falsa criminosa n sério que sdd de ler algo que os personagens tenham uma tensão sexual palpável sla uma coisa bem escrita mas ao mesmo tempo q seja lento tlg n tipo extremamente lento mas que desenvolva melhor o casal sabe so encontro fic q eh pa pum meteu
541,Romance,busco livro de romance que não pareça uma fanfic mal escrita
542,Romance,gente hoje na aula de portugues a prof falou sobre oq era fanfic ai meu amg falou a kai le fanfic e ela me pergunto q tipo de fanfic vc le eu fiquei tremendo e minha amg me olhou com uma cara assim ai eu falei eh sobre romance pro kwhwowjkksjs eu to rachando at agr
543,Romance,uma menina aleatória acabou de elogiar minha calça amei ela e ela ainda disse pras amigas que eu parecia que tinha saído de uma fanfic elas não sabiam que eu tava ouvindo kkkkkkkkkk eu amei
544,Romance,clara fez a fic do meu romance cm o menino sendo q eu e ele nunca nem conversou sobre relacionamento
545,Romance,não zolita pelo amor de deus em um clipe tu faz todo mundo criar uma puta fic e no outro break up com a menina lá isso não se faz porra
546,Romance, meu ovo kkkkkkk romance fanfic dela pelo pa falsa demais ela vai sair e as amiga dela vai se envolver com o pa kkkkkk
547,Romance,o mundo dessa menina parece o mundo que algumas pessoas que eu conheço vivem o universo da fanfic 
548,Romance,o professor de arte criou a maior fic sobre eu e a menina q eu não estou mais eu fico até com pena de dizer q não temos mais nada
549,Romance, anon tá fazendo fic no estilo menina de anos fã do 
550,Romance,o maior erro do walcyr foi ter feito a luna ter um menino no lugar de uma menina assim eles poderiam ter colocado o nome rosa na filha desculpa gente ser fanfiqueira é maior do que eu 
551,Romance,de todos os livros de psicologia q eu já li dibs é oq eu mais gostei acho q é pq é tipo uma historinha parece q tô lendo uma fic e eu amo tanto aquele menino q meu deeeus
552,Romance,so queria alguém para viver um romance de fanfic comigo
553,Romance,gente eu tava aqui lembrando que eu conheci uma menina que falava que era amiga pessoal do castanhari kkkkkkkkkkkkkk era fic atrás de fic
554,Romance,imaginei a fic na minha cabeca e me encontro boiola 
555,Romance, sim mas não só combinar com o público ter coerência e clareza de ideias principalmente o que essa menina fez com arthur foi uma viagem sem fim se perdeu na própria fic muito sem noção sarah era inteligentíssima 
556,Romance,acabei de aprimorar um pedido de namoro não gente eu n to ficando nem trocando mensagens com ninguém eu sou fanfiqueiro msm kkkkkkkk tenho umas crush mas nem elas sabem ai como eu sou um desocupado as vezes começo a imaginar como seria kkkkkkk
557,Romance,queria saber que fic é essa que a jessi não movimenta o jogo e isso culpa da edição desde a primeira semana a menina é alvo ela fala de jogo com as aliadas dela ela briga com quem vai pra cima ela defende oq acredita não é covarde se diverte mas vcs só enxergam a branca 
558,Romance,dizem que cada vez que espirra um novo fanfic se forma e ela entra em um novo projeto no segundo espirro o fanfic vira um romance inédito ou ela começa a escrever romances com o cassaro 
559,Romance,a fic da gata me apaixonei pelo menino que vi na clínica esperei chamarem ele pra vê o nome do gato fui pesquisar o insta e ele é casado 
560,Romance,pq assim não basta eu ser otaku e kapopeira eu tenho que ser uma fanfiqueira que gosta de livros de romance e fantasia 
561,Romance,quero viver um romance eu cresci lendo fanfic e só aceito um romance nesse nível 
562,Romance, crush de criança de quando ela assistia rebelde e ele era o fav dela hahahahahahaab daí ele se casou e ela ficou tipo aquelas fãs que tomam ódio da fic que criaram na cabeça delas
563,Romance,minha vida virou fanfic sério fiz um crush no ônibus ontem indo pra facul por coincidência ele tava indo tbm e é amigo de uma amiga minha ficamos até duas da manhã conversando e jogando ontem e ele deu em cima de mim umas ou seja tem interesse tbm
564,Romance, pois é no fim ela é o esteriótipo de menina rica a fic da jovem rica consciente só durou até a primeira liderança kkk tem certos tipos de gente que não podem entrar em reality ela vai sair queimada demais
565,Romance, é um site de fanfic amg lá eu encontro uma variedade bem extensa e geralmente as escritas são melhores tbm lá eu encontro mais fic em inglês mas como é um site tu tem como traduzir automaticamente a página pelo chrome essa fic aq é só exemplo ta 
566,Romance,que menina fanfiqueira meudeus
567,Romance,eu criei uma fic na minha cabeça q eu sou moot da menina la da sala
568,Romance,mt ruim saber das coisas mas nao ter provas pq o juiz pode pensar essa menina ta criando fanfic kkkkkkkkkkkkk
569,Romance,entrei no perfil de uma menina w escreveu chiscara e tem fanfic do silco com a jinx vou vomitar
570,Romance,° fanfic a madman in love perhaps fanfic delicinha de lawlu pra quem não curte esse tipo de boiolisse espero que se e que não venha falar mal da minha história trocadinha de e mail com o crush temos 
571,Romance,ai acordo e vejo no reddit uma galera pedindo sugestão de restaurante pra primeiro encontro na região de waterloo serasse se é em algum lugar desses que verei essa mulher belíssima eu já tô criando a minha fic
572,Romance,e hoje vai de fic do vizinho ontem eu estava até que bonitinha eu o vi de camisa social calça social todo executivo tão lindo pena que ele não me nota 
573,Romance,tava aqui vendo o menino abraçado em outro e passou toda uma fanfic na minha cabeça sobre um amor não correspondido e o medo da rejeição mas a rejeição não só do cara que ele gosta como tbm da família e da quebrada 
574,Romance,o ruim de ser fanfiqueira é que eu não fanfico só história boa de romance mas eu imagino todas as tragédias que também podem acontecer a atual do momento é “como será que as pessoas agiriam se eu estivesse doente ” sério… fanfiqueira não tem um dia de paz mental
575,Romance,acabei de perder a chance de viver um romance kkkkk bom dia fonte fic criada pela minha cabeça
576,Romance, pois existe e são os mais insuportáveis tava fazendo cursinho com uma menina que a cada frase da tutora ela interrompia pra falar sobre a vida dela 
577,Romance,a fic de milhões a menina pagava terapia pra namorada fazer terapia e cuidar do relacionamento delas a menina traia a namorada com a amiga crente dela plost twist n é fic
578,Romance,quando entrei no ônibus ele passou de bike a gente n se topou quando eu desci do ônibus o menino ja tava na parada ele faz é pedalar viu lkkkkkk e me desejou parabéns e ainda disse “eu falei que ia desejar parabéns” kkkkkkkk gente a fanfic na vida real existe
579,Romance, kkkkkkk ela criou uma fic na mente dela que o brasil amou isso meu deus que menina doida
580,Romance, a fanfic da menina de anos 
581,Romance,sdd de quando minha única preocupação era ler escondida alguma fanfic duvidosa escrita por alguma menina safada de anos
582,Romance,tu tá me falando que ela criou a empresa com anos kkkkkkkk vocês acreditam em muita fic pita que me pariu imagina a menina de anos indo na junta comercial pra abrir pj de microempresa 
583,Romance, tu tá me falando que ela criou a empresa com anos kkkkkkkk vocês acreditam em muita fic pita que me pariu imagina a menina de anos indo na junta comercial pra abrir pj de microempresa
584,Romance,fisicamente impossível ler essa fanfic sem me contorcer o sherlock parecendo uma criança se trocando com um menino de anos vou me jogar eu amo ele
585,Romance,o link tá ai 
586,Romance,jade falando que arthur só falou que não atenderia big fone depois que tocou gente ele falou isso bem antes cada fic que essa menina mantém na cabeça dela é terrível é uma fixação
587,Romance,fanfiqueira completamente feliz depois de ler um romance cafona de época
588,Romance,mano a menina arquivou a fanfic eu não acredito nisso vou xingar na dm
589,Romance,e a fanfic q eu to criando q eu e o crush estaremos juntos no show de humberto gessinger mes que vem
590,Romance, pelo menos da p fanficar a menina que se apaixonou pelo guitarrista
591,Romance, menina e eu “conhecia” a autora antes dela começar essa fic pq né enfim mundinho mcfly brasil e the maine e fiquei tão com o rolo todo eu achava meio infantil a história do tipo imaturidade sabe mas curtia até hj a autora escreve fic de kpop
592,Romance,meu erro foi crescer assistindo fic e agora querer viver um romance igual aqueles
593,Romance, kkkkkkkkkkkkkkkkkk que fic vey mas o menino falou que n queria me dividir c ngm cara chutei todo mundo pra ele postar foto com aquela camisa muito mais perigosa que bala perdida é a mulher traída
594,Romance, as canon que eu leio a maioria até que eh bem condizente com as personalidades as aus que são mais ooc mas eu amo mesmo assim pq eu adoro imaginar eles em outros cenários mas acho que eh costume amg eu leio fic desde menina de basicamente tudo que eu gosto menos de kpop 
595,Romance,essa fic tem hinny harry e remus bem familia harry irmao mais velho de menina e jily domesticos tudo que o jovem moderno ama
596,Romance, já me enxerguei me acho lindo e não vai ser uma menina fanfiqueira de no máximo anos que nem usa foto que vai me fazer pensar o contrário kkkkkkk
597,Romance,eu tô lendo uma fanfic q basicamente a menina perdeu a virgindade por um cara q apostou pra fazer isso e ainda deu risada da cara dela aí ela se relacionou com outro e ainda está apaixonada pelo ex q tirou a virgindade dela ¿¿ ¿ ¿ isso é amor ou burrice 
598,Romance, vamo viver um romance de fic te encontro no rio dia de julho em ipanema às 
599,Romance, ah se quer entretenimento não deveria votar nem na jade nem no arthur se eu quisesse ficar vendo briga todo dia eu assistia a fazenda se é que isso é briga a menina criou uma fanfic historinha de conto de fadas se é pra ver fanfic eu assisto crepúsculo
600,Romance, não menina kkkkkkkkkkk fanfic da mabel
601,Romance,gente eu encontrei o menino q eu gostei no morumbi a fic meo deus
602,Romance, serase vem ai uma fanfic de romance
603,Romance,lembrando que ontem eu descobri que namorei anos com uma menina aí kkkkkkk gente anos mkkkkkk n soube nem fanficar direito 
604,Romance, desculpe sou escritora fanfiqueira arromantica leitora de romance
605,Romance, ta emocionadissima querendo criar fic de heroi vilao e o menino ja falou que ta jogando c a razao milhoes de vezes é sobre isso
606,Romance,essa menina é tão nada a ver né ela insistantemente fala de uma treta com arthur e ele nem ao menos se esforçou pra ser recíproco ela caiu numa fic sinistra gente ela é lida como a jogadora gente que jogada essa menina fez é e 
607,Romance,a jade é aquela menina q tu deu um beijinho só e ela sai falando pra todo mundo q é sua ex pq tiveram um negócio pq só na fanfic dela ela e o arthur tem uma treta kkkkkk
608,Romance,que menina birrenta criou uma fic na cabeça e acha que o cara tem que embarcar na viagem dela meu ovo hein vazaaaaaaaa mimada
609,Romance,vey pelo amor de deus que menina insuportável soberba fanfiqueira
610,Romance,a menina criou uma fic de rivalidade com o arthur pqp 
611,Romance,caralho jade rancorosa p porra ele n vai sair nem fudendo meu deus supera essa fic menina credo
612,Romance,a sjm teve um livro inteiro pra me convencer a gostar da nestha e não conseguiu mas uma menina de anos que escreveu uma fanfic no wattpad conseguiu com capítulos
613,Romance,ler fanfic me faz perceber o quanto posso ser rancorosa pq depois de todas essas cenas q o menino fez eu não daria mais um sorriso pra ele ele poderia falar a coisa mais linda emocionante do mundo eu tqria olhando pra ele com cara de cu melhor aceitar seu castigo
614,Romance,sdds de ler uma fic de s n com o jungkook tal qual uma menina de anos
615,Romance, vão ver a fic dessa menina pobre 
616,Romance,é cada desculpa esfarrapada pra passar o pano pra pobre menina de anos pobre menina é nath negra vitiligo pobre e tem seus traumas por isso se submete a qualquer coisa pra ser aceita mas ela ñ é branquinha olho claro rica e forma casal de fanfic não tem comoção néh 
617,Romance,eu to apx pelo menino da minha faculdade q pega o mesmo onibus q eu serio a fic ja ta criada na minha cabeça
618,Romance, fic e a menina não sabe escrever aparentemente
619,Romance, menina abafa kkkkkk é tanta fic que já tô misturando tudo opa tó salvando a sua 
620,Romance, como tu gosta da jade aii não consigo a menina criou uma fanfic na cabeça kkkkkkkk
621,Romance,encontrei o menino mais bonito dessa cidade e descobri q ele é gay já tava criando a fic toda
622,Romance,quem vai escrever a fic do behrad e astra cuidando da filha da sara e ava pras duas irem num date
623,Romance, triste amigo mas olha meu grupo é composto por uma menina de igreja que lê fanfic escondido uma serelepe uma que que tá sempre puxando e assunto e fala umas bosta de vez em quando uma que só fala de namoro e eu que não sou ninguém fiz amizade com o que jurei destruir 
624,Romance,a menina que fez o fan vs artist com o nct é lindissima eu entendo o haechan encarando ela o video todo e o fato de que ela nao percebeu na hora e ele ter reconhecido ela no show que ela foi depois poderia ser uma fanfic muito da boa 
625,Romance,queria viver um romance adolescente digno de fanfic 
626,Romance,eu tive uma ideia tão boa de dark romance mas quem disse que eu vou escreve uma história fic disso kkkkkkk
627,Romance,meu irmão e eu a gente se completa pq ele vive uns romance foda de fanfic e eu sou praticamente virgem
628,Romance,cadê o link — alo menina da putaria na fic jenlisa manda o link aqui 
629,Romance,o menino perguntou o que eu tava lendo como eu vo explicar que tô lendo fanfic isso n combina c minha personalidade doutora estou em colapso
630,Romance,ah não ele é muito lindo mano quero uma fic com ele aaaaaaaa q menino lindo perfeito maravilhoso sem comentários ele aaaaaa q ódio pq eu nasci assim igual um cururu me matei
631,Romance,ansiosa pra conhecer a menina de anos que ta escrevendo essa fanfic da minha vida no wattpad
632,Romance,mãe tem esse menino que eu conheço e acho que ele tá tentando me cativar mas eu não sei como fazer isso em troc… — bebê se tem uma coisa que eu aprendi com a vida foi que não podemos controlar os sentimentos então não tente fic… 
633,Romance, q fogo no parquinho a menina cria uma fic…e nem peitaaa pra ter briga…hahahahah
634,Romance, menino do céu nem te conto a fanfic
635,Romance,minha fic de romance adolescente ta quase acabando
636,Romance,isso vai parecer uma puta fic mas eu juro que não foi eu tava esperando na fila da panificadora e uma criança simplesmente apertou minha bunda ai ela olha pra mãe e fala essa menina tem uma bunda estranha e a mãe simples caga pra isso eu adoro quando pensam que eu sou 
637,Romance,mano tem uma menina fanfiqueira doida na minha sala encontrei minha best
638,Romance,amanhã entra uma menina nova na minha sala e eu fiquei logo fanficando sobre ela
639,Romance,a menina falando que leu a fic do minho tudo hoje sério
640,Romance, menino deixa de ser chato todo mundo sabe que brasileiro ama uma fic
641,Romance, amiga todo mundo na comunidade em choque porque a fic era real kkkkk menina ngm sabe mas o boy famoso que ela tinha era ele né aguardemos
642,Romance,voltando aos tempos q eu lia fanfic com o google tradutor do lado mas agora to lendo hq em francês pq não encontro pdf traduzido e não tenho dinheiro pra comprar o livro lado bom disso é q to reconhecendo palavras só na intuição
643,Romance,quero ler uma fic romance de epoca dos yoonmim piq tessa dare sarah maclean e tal
644,Romance,eu preciso urgentemente viver um romance de fanfic cara
645,Romance,o menino me viu dançando com e perguntou se eu tava solteiro e eu disse que sim e rolou um negocinho dai me segue no twitter e me vê assumindo a fic com e agora com porém eu juro que apesar de tudo eu continuo solteiro viu
646,Romance,já acordo com vó fazendo um fic minha com um menino q eu nem conheço direito kkkkkkkk
647,Romance, vamo nós lá vamos por favor nunca pedi nada quero tirar uma foto do copo e postar escrito e um monte de coisa por favor eu quero me sentir igual uma menina de fanfic que é diferente de todo mundo com cabelo ruivo olhos azuis que sabe ler e nerd ignorada por todos
648,Romance,mano q doideira descobri seguia a menina da facu no wattpad há vários anos kkll como assim li até fic da menina
649,Romance,eu minto quando falo que gosto de fanfic sem romance eu necessito do amor do romance de shikatema mono is my passion
650,Romance,o final do video me lembrou da menina que escrevia fanfic bem popular de um shipp do exo ai descobriram que ela era homofóbica e no final de todo exposed ela meteu sem um pingo de vergonha na cara ordinária dela que escrevia só por fetiche não por apoiar 
651,Romance,minha fanfic preferida atualizou nossa senhora aquela menina se supera
652,Romance, de um lado temos uma jogadora mais burra que uma porta vive dando murro em faca e não aprende do outro lado temos o pãozinho mais fiel do brasil aquele que não dá enredo pra menina soberba que criou toda uma fic sobre uma rivalidade que n existe
653,Romance, eu sei que elas se amam mas eu vou fanficar romance não tá tudo bem não
654,Romance, claro q sim né inclusive imagine se a menina da fila tbm ficou ein daria uma boa fic
655,Romance,a menina criou uma fic foi desmascarada e tentou disfarçar mas a internet não perdoa 
656,Romance, não eu juro esse eh aquele menino da fanfic com o amigo né eles tavam lendo em voz alta
657,Romance, amiga sou eu nao é uma fic duma menina q eu sigo
658,Romance,essa menina viaja tanto kkkkkkkkkkkk a fanfic de centavos 
659,Romance, nao acreditem eh fake ela literalmente tá ameaçando a gente pra casar ela com uma mina que a gente nem conhece no the sims quando a gente tá criando toda uma fanfic romance policial enemies to lovers com q caitlyn kiramann
660,Romance,quem vai me indicar um fic beward bem leve cheia de romance e putaria preciso preparar meu coração para a att de afterglow que vem aí
661,Romance,eu passaria horas conversando sobre st teorias e plots pra fanfic que não fossem necessariamente romance 
662,Romance,meu deus eu encontrei o menino mais lindo da vida porém estou mto triste ele nao seguiu a fanfic perfeita q eu tinha criado na minha cabeça então menino de cabelo comprido q estava no maeda dia estou deixando marcado aqui minha insatisfação com o desvio de roteiro obgda
663,Romance, a menina criou a fic e acredita
664,Romance, os riquinhos se defendem coragem de que menina criou uma fic do artur do nada 
665,Romance, mentira eu te falei que tinha trocado ideia com o menino uma vez e vc falou que a fanfic já tava pronta
666,Romance, minha fanfic está no auge da ilusão hojee mamis dá uma menina pra lalo 
667,Romance, cade a fanfic lulu a menina q pediu pra pedir kkkk
668,Romance,como sou brasileira e não desisto nunca não aceito que o yijin possa ter morrido ou que não esteja com a na heedo no futuro então vou sim fanficar essa menina bateu a cabeça e esqueceu o nome e o rosto do pai é isto dane se se não faz sentido vai fazer porque me agrada 
669,Romance,queria muito ter um romance e viver um drama de fanfic
670,Romance,o povo tudo comprando a fic da menina rica e soberba quero ver a cara depois quando ela sair e o arthur voltar 
671,Romance,tenho mais ou menos dois meses pra terminar esse capítulo de fanfic mas já tô tendo em mente que em março eu não termino por causa das provas e em abril o menino que eu gosto talvez venha passar uns dias aqui na minha cidade então tô até vendo quando vou terminar sá porr
672,Romance, laís não vota nele…vcs criam cada fic pra chamar mais hater na menina tá feio isso ein
673,Romance,errado ele nao ta a menina criou uma fic na cabeça dela em que são inimigos 
674,Romance,ja to com quase anos nas costas mulher adulta mas me mostre essas duas q eu volto a ser uma menina de anos lendo fic lesbica taeny 
675,Romance,gente eu sou mt fanfiqueira também e li uma história perfeita aqui acabei em um dia amo romance com mafiosos ainda mais quando eles são fofos e valorizam a mulher 
676,Romance,eu fazendo fanfic com o menino q me seguiu no insta meu deus pq eu so assim
677,Romance,eu amo que qnd eu começo a ficar com alguém a iza cria a maior fic e em semana começa a odiar o menino a troco de nada é isso acontece com todos
678,Romance,gente a força do tt é incrível eu achei o pai da valentina e do enzo ops o menino de ontem torçam pela minha fic
679,Romance,uma curiosidade aqui dessa autora fanfiqueira vocês leriam uma fanfic eslodrigo em forma de romance de época 
680,Romance,precisa para de ser gay clara urgentemente vc não pode ver uma menina bonita na rua e já querer fanficar
681,Romance,socorro estou em um restaurante e estava lendo uma fanfic rodette no wattpad e do nada chegou uma menina perguntando qual fic eu estava lendo eu tava com a maior cara de boba lendo kkkk fiquei com vergonha de dizer aí indiquei uma aleatória que nunca nem li 
682,Romance,juro vei essa menina eh completamente paranoica fanfiqueira 
683,Romance, pornô menina que se rebaixa e passa vergonha por macho de beleza duvidosa é bem fanfic mesmo mas na minha humilde opinião fanfic ruim
684,Romance,e o que o arthur faz a não ser pensar em fanfic kkk nem no monstro o cara colocou a menina 
685,Romance,atualização da minha fanfic ele realmente me ver como um parça estou fadada a ter crush que acham que eu sou um macho
686,Romance,nem sigo a menina mas a vida dela é uma fanfic eu acompanhei tudo pela tml inclusive queria viver essa fic
687,Romance,ele assim lembra muito o menino que eu conheci e fiquei em e encontrei recentemente saindo do prédio onde ele trabalha na paulista sim quase uma fic que eu vivi saudades 
688,Romance,acho que vou assistir aquele filme que parece fic que a menina tanto disse pra mim
689,Romance,absolutamente porra nenhuma essa menina criou uma fic de perseguição na cabeça dela 
690,Romance,kkk tô nervoso que o e o movimentaram uma parte do tt e do tiktok permitindo o fans criar uma fic de casal kkk até chegar nos peixe grande que trouxeram o lucas lá de lisboa e proporcionou um date pra eles pra eles irem no date e nunca dar satisfação
