,Classificacao,Tweet
468,Midia, fez foi cagada vai ser eliminado por se soberba e pela fic que ela criou na cabeça dela
469,Midia,a jade não joga gente da onde vocês tiraram isso ela criou uma fic na cabeça dela contra o arthur e tá só nele ela nao curte festa não tem estratégia nenhuma só soberba e nariz empinado bbb não é isso vcs devem ter começado a assistir em e já acham que sabe sob o jogo
470,Midia, eu assisti esse bbb ontem pela primeira vez e o que eu vi foi que ela criou essa fic na cabeça fela e o cara tá nem aí pra ela na verdade a mina que bateu boca com ele ontem acho que laís o nome tem mais pique de rival dele do que essa jade ela tá vivendo no multiverso
471,Midia, para carregar kkkkkkkkk meu deus que loucura foi essa fic ela cria o bbb dela 
472,Midia,maior verdade sobre ta sem graça já a galera cria uma fic e da a vida por ela loucura né 
473,Midia,pensei numa fanfic ambientada no bbb 
474,Midia,essa edição do bbb é tão ruim que as pessoas caíram em uma fic que existe uma rivalidade inventada na edição kkkk
475,Midia, nem ligo bbb já era mesmo mais a tati disse tudo só as fanfic igual vc é iludida com pão morfado enganando kkkkkk
476,Midia,esse pessoal que fala que a jade teve peito de chamar o mais adversário pro paredão vocês sabem que essa rivalidade é fic da cabeça dela né 
477,Midia, a fic da gravidez só ganha força kkkkkk
478,Midia, a fanfic do pinóquio kkkkkkkk
479,Midia, tá bem gata segue na sua fic mas eu não acredito que ele esteja atuando até porque muitas vezes ele é chato e mal humorado eu só acho que ele é muito inteligente tem boa memória e fala bem não existe atuação nisso ou a pessoa é inteligente ou não é isso não se finge 
480,Midia, esquece a maira ela não tá no bbb arruma outra fic pra queimar arthur pois essa dai já tá passada a esposa perdoou o público perdoou só vc que não supera 
481,Midia, nenhum dos dois nem mais nem menos parecido torci contra ele mas hoje queria muito um prior nesse bbb mas a jade ao menos sustenta seus b os igual o prior sendo uma fic de rivalidade ou não e estando certa ou não e ela ñ abandona o barco do grupo falido 
482,Midia, jade vai sair queremos tretas novas essa fic que ela tem no arthur que ela criou sozinha é um atraso foi no arthur pra não se indispor com ninguém foi medrosa e corvadona que jogadora é essa de um jogo só 
483,Midia, e daí fic ou não quero é enfrentamento é pra isso que serve o bbb mesmo que seja uma fic nesse bbb que tá chato ao menos fez um agito no tt ig etc 
484,Midia, e você quem está criando fic o arthur está ali pra jogar ganhar o bbb e a jade está ali por que pra beijar o pa e sustentar uma rivalidade que só existe na cabeça dela 
485,Midia, eu nem sabia amg kkkk eu só assistia para esperar o bbb começar daí eu vi uma cena delas que sentir um clima mas não sabia se era verdade ou se eu tava fanficando kkkkkk mas aí teve outra cena que uma confessou para uma amiga estava gostando da outra
486,Midia,vou falar q eu realmente acredito na fic de que o arthur se isola propositalmente e ta atuando do tempo na casa mas e dai bbb para mim não é sobre honestidade é sobre saber o q ta fazendo e se manter firme no papel independente se esse papel seja sincero ou n 
487,Midia, pensei que fosse fic mas pensando bem faz td sentido quer dizer que o arthur jogou a isca e a jade mordeu 
488,Midia,dos últimos sempre a fotinha pra deixar preta era de macho escroto esse ano mudou completamente me dei conta disso agr isso aconteceu pq o clube dos loli criou a própria fic q arthur é vilão sem clubismo 
489,Midia,a karol com k vai voltar pro bbb é real ou so uma fic 
490,Midia, jade criou mais uma fic achando que arthur ficou puto kkkk 
491,Midia, o empresário dela pediu nada isso é mais uma fic sabe que ela poderia ser cancelada e que o público poderia tirar ela do bbb inventou isso pra vê se o povo passa pano pra ela e colocar a culpa no próprio empresário entende quem não quer 
492,Midia, tirar a jade é salvar esse bbb novos enredos e fim dela e dessa fic que todos juram que é de milhões aff 
493,Midia, tirar a jade é salvar o enredo tosco desse bbb loucaaaaa para novas histórias pq essa fic da jade já deu 
494,Midia,quando saiu a fic do saulo no bbb haha 
495,Midia,fico impressionada em como todo mundo no bbb é chato a larissa tinha que voltar pra ficar fanficando mentiras 
496,Midia, pior viúva rejeitada do rodrigo pq quem começou essa fic na casa que arthur era inimigo perigoso foi ele o arthur entrou no bbb totalmente na dele não há razão alguma pra esse ódio que elas jogaram pra cima dele 
497,Midia, se a fic for verdade pq até agora não falou quem é o ex bbb e nem qual página
498,Midia, mas o bbb não era flopado esse bbb o que movimento um pouco é a rivalidade deles a jade com uma fic criada na cabeça sobre essa rivalidade que ela começou e o arthur tramando algo pra colocar ela no paredão o q separa a casa e dá um pouquinho de emoção kkk 
499,Midia, para de criar fanfic cara na semana do paredão surgiu uma denúncia falsa de estupro contra o cara deu maior merda a globo foi obrigada a tirar ele tanto que se n me engano a de meio … algo tosco jamais o prior perderia aquele paredao 
500,Midia, não duvido nada a globo no confessionário passar os números certos pra picon escapar no bate volta pois arthur não sai de forma alguma nesse paredão aí o duelo fic da jacú continua
501,Midia, e a pobi toda emocionada contando a fic pro pa kkkkkk
502,Midia,fanfic de bbb é a melhor coisa me iludo sozinha
503,Midia, fic ela se baseou na índole do cara aqui fora seria horrível um cara como ele ganhar o bbb imagina um ano atrás ganhou uma pessoa com história de vida f e aí esse ano pode ganhar um cata que traiu a mulher até no pós parto seria uma vergonha
504,Midia, sabe o que é pior você perder tempo escrevendo essas fanfic e no fim não adiantar pra nada pq é bbb e o twitter passar bem 
505,Midia, indica o arthur por uma fic que as outras duas amigas falsas criaram e se acha jogadora de meter a mesma pessoa vezes no paredão tem atitudes de uma criança de anos se divertindo no parquinho é a maior planta nas festas que alguma vez o bbb ja viu 
506,Midia, anitta rainha pensa comigo se ela e ele não for se pegar e esse bbb não virar uma fanfic loka pode sair quem quiser já tá flopado mesmo tanto faz 
507,Midia,a jade só comentando com o pessoal que precisa dessa resposta que um dia ia ser ela ou ele é todo mundo sem entender o que o arthur fez kkkkkkkkkkk ela criou a fic toda na cabeça dela e ele caga até hoje pra tudo pq a jade insuportável bbb arthur
508,Midia, entao todo ator ganha bbb no fode fanfic criada da mente doente de vcs
509,Midia,o paredão perfeito seria jade pa e arthur aí o pa saia e a fic do arthur pegar a jade numa festa os cheio de cachaça e acordar juntos no outros dia tipo filme de comédia romântica seria o auge nenhum dos pode sair desse bbb agora não assim pode enterrar o programa 
510,Midia, nunca pensei que fosse ver vc perguntando isso aqui logo q bbb fanfiqueira mor
511,Midia,jade picon pergunta para paulo andré no bbb vai ser fica jade ou fic na academia do bbb jade picon conversa com pa 
512,Midia,jade picon pergunta para paulo andré no bbb vai ser fica jade ou fic na academia do bbb jade picon conversa com pa 
513,Midia,jade picon pergunta para paulo andré no bbb vai ser fica jade ou fic na academia do bbb jade picon conversa com pa 
514,Midia,jade picon pergunta para paulo andré no bbb vai ser fica jade ou fic na academia do bbb jade picon conversa com pa 
515,Midia, esse povo mirou no bbb e acertou no concurso de fanfic kkkkkkkk
516,Midia,a katie mcgrath faz a gente fanficar a km h já tenho argumentos pra nova playlist 
517,Midia, odio gratuito dela né xinga o cara e vive uma fic arthur arthur arthur arthur arthur arthur o dia todo vai te tomar no cu
518,Midia,sim mas ela se encurralou na própria fanfic se ela não chamasse depois de tudo o que falou e a amiguinha laís também ficaria mais feio ainda 
519,Midia,porra de bbb essa fic do tá ótima
520,Midia, eu fico tão triste que vai chegar a geração dos meus netos e bisnetos e ainda vai existir essa fic dos retardados que o prior não é o maior jogador do bbb
521,Midia,fanfic o arthur não peita a jade e não coloca ela no paredão realidade arthur nunca teve oportunidade de coloca la no paredão kkkkk ai falam do monstro gente pelo amor… 
522,Midia,as vezes no silêncio da noite fico imaginando como cai na fic que a final estava acirrada e o f poderia ganhar o bbb 
523,Midia, entretenimento entrar com uma fic na cabeça de tretar com o primeiro que não lambeu sua xereca de ouro pra virar assunto e não dar enredo aos demais saindo não vai cheirar nem feder
524,Midia,a coisa mais bizarra desse bbb é que o maior enredo é uma rivalidade que só existe na cabeça da jade kkkkkkkkk jade vem criar fanfic aqui fora 
525,Midia,virei fã e seguidor da jade em outubro do ano passado pq pus ela num cast de fic que eu tava escrevendo agora eu to defendendo a mamae no bbb
526,Midia, através da minha janela da netflix é a famosa fanfic clichê do cara babaca q a mina corre atrás e no final ela muda ele q é a história q a gente gosta quando tem anos e hj simplesmente saturou
527,Midia,já criaram a fic que se a jade sair é paredão falso kkkkkkk 
528,Midia,era pra eu dormir pra descansar porém não consigo e fico aqui vendo fanfic do povo vendo bbb e os trovões truando aqui 
529,Midia, a fic kkkkkkkkk a unica que não precisa estar no bbb
530,Midia,se a jade sair eu fico mal pelo pa pq esse romance fanfiqueiro deles tá sendo a química de milhões desse bbb
531,Midia, que guerra entre os dois leo a fanfic que a jade criou e vive sozinha kkkkkkkk a guerra mesmo é entre laís e arthur aí sim vale o tempo que a gente perde assistindo o bbb 
532,Midia, jade fala com se o bbb se resume no problema dela com o arthur que ela mesmo criou na cabeça a fanfic vem pronta 
533,Midia, coerente criou uma fic que nunca existiu sobre o cara disse que não colocaria ele no monstro hoje também e no quarto disse outra coisa po vocês tão assistindo que bbb 
534,Midia,a maior fanfic desse bbb é que esse garoto foi pago pra ficar quieto 
535,Midia,esse bbb tá tão flopado que essa briga chata da jade com arthur parece grande coisa quando na verdade ela pegou birra e criou uma fic na cabeça dela de coisas que de fato o arthur nunca fez por isso ele cresceu no jogo e parece um mega jogador ou seja bbb ruim demais 
536,Midia,a marthina no bakeoff isso é lobby pra levar o mb pro sbt já que eles só fizeram aquela fic de que estava quase tudo certo de transmitir o concurso em tv aberta 
537,Midia, esse bbb já não tá grande coisa queria q a terceira pessoa saísse p poder eles ficarem confusos e ela continuar alimentando a fic dela kkkk
538,Midia, arthur picoli foi detonado ela alimentou fanfic dele não sigo desde o ano passado central bbb também já deu umas detonadas no arthur hoje quero distância desse povo 
539,Midia, bbb já morreu e terça amém que morre a fic que a jade criou do arthur
540,Midia,vocês falando que a jade tem culhão é a maior fic desse bbb ela joga se rastejando em busca de informação joga os coleguinhas na mira de paredão indiretamente e no final é burra a grande massa compra o discurso do arthur e é isso é sobre saber jogar vender o povo compra 
541,Midia, o bbb já morreu e terça amém que morre a fic que a jade criou do arthur
542,Midia, bora eu e você resolver isso a mina criou toda uma rivalidade baseada em fic quer que o cara reaja com ela na emoção assim como ela e se acha a rainha do bbb o ego da jade não cabe naquela casa 
543,Midia,jade agora tá jurando que é da mae dinah né tá contando pra casa inteira a fanfic de que ela já sabia que o bigfone ia tocar e que arthur colocaria a laís uahsuahsua sabia sim valeu 
544,Midia,meu sexto sentido diz que o boninho passou o fio pra jade ficar esperando e o bbb vai vender esse discurso de que ela não arregou ao puxar ele e deixa eu criar minha fic em paz 
545,Midia, se a jessi saísse ia ser muito bom a muie n faz quase nada lá msm e os dois iam ficar tipo pq eles sabem q os q torcem pra eles aqui fora sao públicos diferentes pena q é só fanfic msm pq o público do bbb n sabe vota nunca
546,Midia,esse pessoal do bbb vive de fanfic não é possível a jade acabou de criar a fanfic dela
547,Midia, nossa mas vc é muito fanfiqueira yag não deu meia hora o arthur e o pa já estavam deboas que bolha é esse que vc vive que amigos não brigam nunca ainda mais em uma situação completamente estressante como estar no bbb 
548,Midia, café com aroma de mulher vi na netflix uma coisa assim fanfic do wattpad orkut amei filha riverdale glee e etc
549,Midia,ama fanfic bem farofa ama clichê e referências à disney ama histórias cheias de plot twists mirabolantes cruel é pra você vem ler 
550,Midia,alguém faz uma fanfic do bbb em que a jade e o arthur sao rivais que se amam dai acabam se pegando 
551,Midia, eu quero recomendar também as fics da minha namorada por que ela é perfeita e vão ser as melhores que vc vai ler toma ela tbm tem um livro na amazon que derivou de uma fanfic dos meninos tbm vc vai gostar 
552,Midia, a fic é que você assiste bbb 
553,Midia,pra salvar o bbb so a fic jade amp arthur da livia
554,Midia,isso aqui me deixando mto mal pois minha primeira fic desse bbb foi eles se beijando 
555,Midia,eu sou muito a favor da fic q o arthur gosta da jade e até hoje não entende a marcação dela nele mas eu tbm entendo que dois jogadores fortes do mesmo lado ia deixar o bbb sem graça então eu vejo esse embate deles como um duelo cortês é isto 
556,Midia,to comecando acreditar que a fic dos minions de que a globo ta falindo é real num tem cabimento um monstro podry desse boninho 
557,Midia, você tá assistindo que bbb pq essa sua fanfic aí eu não assino todo mês kkkkkk arthur é jogador ele quer deixar jade sozinha e você ainda nao percebeu meu anjo jura 
558,Midia,a gente falava da fic da larissa e nem percebemos que a laís também vive um bbb que existe só na cabeça dela
559,Midia, do bbb só vê por rede social ou tem a mentalidade de bolsominion falam e mostra explicitamente o que aconteceu e querem contradizer fato ou criar fic é brincadeira viu
560,Midia, velhoo eles tinham excluido a faic sério ai eu comprei o livro que inspirou a fanfic na amazon a história é a mesma só muda os personagens né pq era um adapção com os personagens de riverdale que sério combinou muito choro até hj 
561,Midia, essa fic kkkkkkkkk poxa cara anos ja desse bbb e esse cara n sai da cabeça de ngm é que nem a juliette em popularidade mas jogando pode bufar de raiva ai quem quiser q isso aq tá silenciado 
562,Midia,essa fic do prior ser o melhor jogador do bbb fica ótima quando você vê que até o povo q sai na primeira semana do bbb tá verificado e ele não o maior jogador nem lembrado pelo tt é 
563,Midia,a maior fanfic desse bbb é o povo falando que o vyni tenta ser o gil sendo q ele apenas é gay e nordestino e não torceu pro gil e sim pra culiette kkkkkkkkkkkk
564,Midia,quanto vcs me pagariam pra eu não escrever uma fanfic mágica de pérola negra do sbt 
565,Midia, esse povo tá criando fic até em brincadeira pra queimar o arthur tá patético já perderam a noção de tão desesperados kkkkkkkkkkkkkkkkkkkkkk eu tô gargalhando disso nunca vi na história do bbb uma galera tão ruim pra criar fake news de ataque o cara não dá motivo né 
566,Midia,esse povo tá criando fic até em brincadeira pra queimar o arthur tá patético já perderam a noção de tão desesperados kkkkkkkkkkkkkkkkkkkkkk eu tô gargalhando disso nunca vi na história do bbb uma galera tão ruim pra criar fake news de ataque o cara não dá motivo né 
567,Midia, eu e mais de do grupo que eu estava do prior paramos de assistir o bbb pós saída dele e os alienados cairam na fic da globo de que a audiência não caiu mentes manipuladas como sempre 
568,Midia, morrendo na região dos lagos virando cenário de fic band au eu me inspirei em lugares de cabo frio também não sabia que você morava por aqui
569,Midia,a maior fic é a judite ser cantora espuma mais pq a única coisa q a judite fez no bbb foi maquiagem kkkkkkkkkkkkkkkkkkkkkkkk a raiva de vcs é pq ela só é conhecia como thelma kkkkkkk 
570,Midia, mas é q as da netflix e as baseadas em fanfic são excepcionais
571,Midia,o cara causava ótimas tretas e era surtado gerava entretenimento mas falar que era um dos melhores jogadores é uma fic tremenda começaram a assistir bbb e esses minions distorceram o que é ser jogador 
572,Midia,prior jogador foi a maior fic já inventada na história do bbb 
573,Midia,onde nasceu essa fic de que ele é o maior do bbb do ano passado pra cá do nada 
574,Midia, antes de chamar de fic um google com fraude professor paraíba ajuda 
575,Midia,já fui muitas vezes o viny do bbb e boa parte das gays tbm já foram a fanfiqueira iludida principalmente quando não se tem afetos paqueras quando somos novinhos 
576,Midia,e eu que sonhei q a jade picon tava gravida e saiu do bbb pra ganhar nenem meu sono confundiu as fic tudo
577,Midia,ontem cada um na sua cama no telefone eu lendo fic do remus lupin karen vendo bbb e clara no insta
578,Midia,eu fico tão triste que vai chegar a geração dos meus netos e bisnetos e ainda vai existir essa fic de que o prior é o maior jogador do bbb 
579,Midia, descobri hj que o rolê de vc ter participado do bbb é fic do nada me veio na cabeça de procurar sua edição no google pra ver se lembrava de vc lá e depois de obcecada com isso descobri que era tudo fic 
580,Midia, o cara está discutindo jogo fala em uma das peças do jogo e já criam a fic de que ele só fala dela hoje a casa incluindo a jade falaram dele o dia todo cansa isso povo chato deixa o homem jogar 
581,Midia, isso e fic
582,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
583,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
584,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
585,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
586,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
587,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
588,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
589,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
590,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
591,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
592,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
593,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
594,Midia, a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
595,Midia,a conta dantas q cobre o bbb fez uma fake news e vcs do precisam tomar uma providência ele está desde cedo disseminando fake news para destruir o arthur agora arthur tá sendo visto como vitimista e na outra fic ele colocou arthur como agressivo contra pa 
596,Midia,da nem pra meter a fic de assistir netflix pq nem tv eu tenho kkkkkkkkk
597,Midia, amg esse bbb tá superando qualquer que já passou antes kkkkkkkkk já tá barrando todos os momentos da fic de trisal do victor hugo
598,Midia,essa fic da nathalia gravida do eliezer quase salvou esse bbb
599,Midia,se eu fosse a natália já tinha dado uma porrada no vyni kkkkkkkkkkkkkkkkkk porra que gay fanfiqueira cara 
600,Midia, espero que jesus veja isso pra vc queimar no inferno mas fanfiqueira que a wanda e a larissa do bbb juntas
601,Midia, já tive uma fanfic que virou livro na amazon azar do plagiador estava cheio de erros veio só reclamação foi em inglês 
602,Midia,legal q a torcida da jade levantou essa fic que o arthur se estressou a toa com o pa os perfis de comentário do bbb todos replicaram assim e a edição veio para acabar com a fake news macho nojento se depilando no meio da casa 
603,Midia,to qrnd dormir ver romance ler fic mas na realidade to vendo a festa do bbb
604,Midia,eu amei a tua fic do bbb la casa de papel queria muito um nov cap vc vai continuar com ela — porque você pediu amanhã escrevo um novo capítulo 
605,Midia,próximo show do flay karol conká juliette fic mas poderia ser real 
606,Midia,num show do bbb de glória groove eu criei toda uma fic do drag race br com lady leste no comando aí achei aqui um show dela com preta gil no ex metropolitan e caiu a real a cara de boninho de botar preta gil como a michelle visage br tá repreendido 
607,Midia,mas tem muita fic perfeita que se a netflix soubesse fazia até série sobre wolf bane dangerous e assombrado são alguns exemplos e que eu amo 
608,Midia,tem que fumar muita pedra pra criar uma fic dessas sobre globo antagonista e moro agora tem hora certa pra repúdio jeito certo e principalmente todos tem que falar de forma diferente pqp viu 
609,Midia,e eu q criei a fic q a glória ia entrar no bbb por causa dessa música a queda ahaha chacota eu
610,Midia,gente sério com essa fic que eu sei que é fic da grávida eu comecei a pensar numas coisas como faz a mulher que engravida no é eliminada ela fica e faz o pré natal na casa ela pode ficar na xepa faz as provas muitas dúvidas hahahhaha
611,Midia,é só mais uma fic que a pobi acredita sobre o bbb kkkk 
612,Midia, o que é fanfic 
613,Midia, melhor casal do bbb pa e arthur aguiar akakakak por isso que o arthur traiu um monte a mulher dele pq ele não tava satisfeito então procurou em todos os lugares até que descobriu que o pa era o verdadeiro amor dele mds a fanfic que eu inventei akakakkakakakak
614,Midia,obv que não muita gente fala do bbb o tempo todo esse negócio de que o bbb tá flopado é uma puta fic podem até dizer que o elenco é fraco pq de fato é mas flopado jamais 
615,Midia, da onde saiu essa fic que pelo entope o ralo 
616,Midia,a edição so passando de jogo e a da mana luci com fic q esse bbb n joga por causa do favoritismo da july
617,Midia, eu tb vi as flores e dei um pulo a gente tá muito fanfiqueira globo libera o beijão gabilana
618,Midia,se a tag subir até o fim da novela e ilana aparecer hoje a fic nova sai amanhã já pra aquecer pro beijinho globo libera o beijão gabilana
619,Midia, amg que foda isso deveria tentar escrever mais pq tu tem uma bagagem literária boa e é bem imaginativa haja fic kk já pensou vender um livrinho teu na amazon chique 
620,Midia,essa larissa era uma insuportável no game mas eu racho de gente q sabe contar fic tão bem assim hahahahaha entretenimento puro 
621,Midia,e aquela fanfic que a jade estava treinando sotaque no hotel antes de entrar no bbb 
622,Midia,a larissa do bbb fez uma fanfic falando q a natália tá grávida e agora os burros fofoqueiros q tem pág de fofoca tão td compartilhando olha como esse povo é véi kkkkk não sabe nem oque significa fanfic 
623,Midia, vcs n fazem fic essa é nova é o fandom mais podre e q inventa mais fic do bbb aí ai se faz q nem o pão mofado
624,Midia,netflix para de fanficar paro naaaaão
625,Midia, netflix fazendo fic de rivalidade de novo 
626,Midia, né a globo tá falindo o povo inventa cada fic 
